"age","api","pho","bel","lin","lgr","lam","lir","lst","lpi","pbd","bch",".row"
41,35,"MORTGAGE",13,"PERSONAL","B",1.5,10.38,0,0.04,"N",16,19874
36,35,"MORTGAGE",2,"HOMEIMPROVEMENT","A",7.5,11.11,0,0.21,"N",13,19875
37,33.888,"RENT",7,"EDUCATION","D",3.2,12.86,0,0.09,"Y",16,19876
41,42,"RENT",1,"VENTURE","B",3.2,12.18,0,0.08,"N",16,19877
47,35,"OWN",9,"PERSONAL","B",2.5,11.11,0,0.07,"N",12,19878
37,63,"RENT",1,"DEBTCONSOLIDATION","C",3.2,11.11,0,0.05,"N",11,19879
36,88,"RENT",4,"MEDICAL","B",3.2,10.99,0,0.04,"N",13,19880
45,35,"OTHER",6,"PERSONAL","B",4.8,11.11,0,0.14,"N",12,19881
42,35,"OWN",12,"PERSONAL","A",2,7.37,0,0.06,"N",14,19882
49,23.004,"RENT",6,"PERSONAL","D",3.25,15.21,0,0.14,"N",12,19883
39,28.8,"RENT",4,"PERSONAL","C",3.25,14.72,0,0.11,"N",16,19884
43,125,"RENT",4,"EDUCATION","A",3.25,7.49,0,0.03,"N",16,19885
45,35.004,"MORTGAGE",5,"DEBTCONSOLIDATION","C",10,11.11,0,0.29,"Y",17,19886
40,35.82,"RENT",0,"MEDICAL","B",3.275,8.88,0,0.09,"N",11,19887
48,35.004,"MORTGAGE",14,"PERSONAL","A",3.3,6.39,0,0.09,"N",13,19888
39,40,"RENT",1,"MEDICAL","A",3.3,11.11,0,0.08,"N",13,19889
38,55,"RENT",9,"HOMEIMPROVEMENT","D",3.325,16.89,0,0.06,"N",14,19890
41,35.1,"MORTGAGE",3,"EDUCATION","A",4.65,7.88,0,0.13,"N",17,19891
36,35.256,"MORTGAGE",5,"HOMEIMPROVEMENT","A",5,5.99,0,0.14,"N",11,19892
43,35.3,"MORTGAGE",5,"MEDICAL","B",10,10.25,0,0.28,"N",13,19893
42,29,"RENT",3,"MEDICAL","A",3.45,8,0,0.12,"N",17,19894
36,16.107,"RENT",1,"EDUCATION","B",3.5,10.36,1,0.22,"N",14,19895
38,20.64,"RENT",2,"MEDICAL","C",3.5,12.61,0,0.17,"Y",16,19896
42,35.01,"RENT",4,"MEDICAL","C",3.5,12.68,0,0.1,"Y",16,19897
39,36,"MORTGAGE",1,"PERSONAL","A",7.125,7.9,0,0.2,"N",12,19898
44,37,"RENT",0,"MEDICAL","C",3.5,12.87,0,0.09,"Y",13,19899
43,36,"MORTGAGE",5,"VENTURE","B",5,9.91,0,0.14,"N",17,19900
39,38.4,"RENT",5,"EDUCATION","C",3.5,12.99,0,0.09,"Y",15,19901
41,39,"RENT",2,"PERSONAL","C",3.5,13.11,0,0.09,"N",13,19902
41,36,"MORTGAGE",5,"VENTURE","A",2.5,7.9,0,0.07,"N",12,19903
36,36,"OWN",11,"VENTURE","A",15,7.9,0,0.42,"N",12,19904
37,36,"MORTGAGE",5,"DEBTCONSOLIDATION","A",12,6.03,0,0.33,"N",13,19905
38,43,"RENT",4,"DEBTCONSOLIDATION","B",3.5,11.83,0,0.08,"N",12,19906
48,36,"OWN",24,"VENTURE","A",8,6.99,0,0.22,"N",15,19907
37,44,"RENT",12,"VENTURE","C",3.5,13.61,0,0.08,"N",15,19908
37,36,"MORTGAGE",7,"EDUCATION","A",9,7.49,0,0.25,"N",17,19909
36,53,"RENT",1,"EDUCATION","A",3.5,9.32,0,0.07,"N",17,19910
38,36,"MORTGAGE",3,"DEBTCONSOLIDATION","C",6,13.99,0,0.17,"N",16,19911
44,30,"MORTGAGE",7,"DEBTCONSOLIDATION","D",4.5,15.62,1,0.15,"N",15,19912
44,36,"MORTGAGE",1,"HOMEIMPROVEMENT","C",12,13.99,0,0.33,"N",12,19913
39,30.5,"RENT",3,"PERSONAL","A",3.6,7.68,0,0.12,"N",13,19914
37,35.496,"RENT",5,"VENTURE","B",3.6,10.37,0,0.1,"N",12,19915
38,36,"MORTGAGE",14,"VENTURE","B",18,10.38,0,0.5,"N",13,19916
44,36,"MORTGAGE",6,"EDUCATION","A",1,7.51,0,0.03,"N",14,19917
36,37.2,"RENT",5,"EDUCATION","C",11,12.73,0,0.3,"N",12,19918
40,38,"RENT",16,"VENTURE","B",11,10.37,0,0.29,"N",11,19919
41,48,"RENT",0,"MEDICAL","A",11,7.66,0,0.23,"N",15,19920
44,36,"MORTGAGE",0,"VENTURE","B",1,11.48,0,0.03,"N",15,19921
39,42,"RENT",0,"PERSONAL","D",11,13.55,1,0.26,"N",12,19922
36,36,"MORTGAGE",0,"VENTURE","A",12,9.63,0,0.33,"N",15,19923
46,60,"RENT",12,"DEBTCONSOLIDATION","B",11,9.91,0,0.18,"N",13,19924
44,62,"RENT",11,"DEBTCONSOLIDATION","A",11,8.07,0,0.18,"N",16,19925
37,63,"RENT",2,"DEBTCONSOLIDATION","B",11,11.11,0,0.17,"N",16,19926
44,61,"RENT",2,"DEBTCONSOLIDATION","D",11,16.02,1,0.18,"Y",15,19927
43,70,"RENT",23,"VENTURE","A",11,7.29,0,0.16,"N",16,19928
38,36.156,"MORTGAGE",1,"HOMEIMPROVEMENT","B",8.5,12.21,0,0.24,"N",16,19929
38,108,"RENT",6,"HOMEIMPROVEMENT","C",11,13.49,0,0.1,"N",12,19930
40,96.05,"RENT",3,"MEDICAL","D",11,16.77,1,0.1,"N",16,19931
37,47.908,"RENT",3,"VENTURE","A",10.95,5.99,0,0.23,"N",13,19932
36,55,"RENT",6,"HOMEIMPROVEMENT","B",10.9,12.42,0,0.2,"N",13,19933
44,124.8,"RENT",1,"PERSONAL","A",10.875,7.14,0,0.09,"N",14,19934
39,38.4,"RENT",5,"VENTURE","B",10.85,10.99,0,0.28,"N",14,19935
44,35,"RENT",4,"DEBTCONSOLIDATION","B",10.825,10.65,1,0.31,"N",12,19936
37,30,"RENT",0,"EDUCATION","B",10.8,12.21,1,0.36,"N",14,19937
36,33,"RENT",2,"HOMEIMPROVEMENT","D",10.8,14.96,1,0.33,"Y",15,19938
47,56.004,"RENT",2,"VENTURE","B",10.8,10.36,0,0.19,"N",11,19939
41,60,"RENT",4,"PERSONAL","B",10.8,10.74,0,0.18,"N",11,19940
41,69.35,"RENT",5,"EDUCATION","A",10.8,5.42,0,0.16,"N",13,19941
38,70,"RENT",3,"DEBTCONSOLIDATION","B",10.8,12.21,0,0.15,"N",16,19942
37,77,"RENT",6,"MEDICAL","A",10.8,7.14,0,0.14,"N",17,19943
39,119,"RENT",2,"EDUCATION","A",10.8,7.49,0,0.09,"N",13,19944
37,41,"RENT",3,"PERSONAL","D",10.75,15.37,0,0.26,"N",14,19945
37,37,"MORTGAGE",7,"EDUCATION","B",4,10.59,0,0.11,"N",12,19946
41,37,"MORTGAGE",3,"EDUCATION","C",6,12.99,0,0.16,"N",11,19947
40,30,"RENT",2,"VENTURE","B",10.625,11.11,1,0.35,"N",17,19948
40,117,"RENT",4,"HOMEIMPROVEMENT","B",10.625,11.14,0,0.09,"N",13,19949
40,29,"RENT",3,"PERSONAL","A",10.5,7.51,1,0.36,"N",16,19950
36,37,"MORTGAGE",3,"PERSONAL","A",7,6.91,0,0.19,"N",13,19951
38,51.504,"RENT",3,"VENTURE","C",10.5,12.53,0,0.2,"N",17,19952
47,37,"MORTGAGE",6,"PERSONAL","A",7.4,8,0,0.2,"N",13,19953
43,36,"RENT",4,"PERSONAL","A",10.4,7.66,0,0.29,"N",14,19954
43,90,"RENT",5,"DEBTCONSOLIDATION","B",10.4,11.49,0,0.12,"N",14,19955
37,42.5,"RENT",1,"MEDICAL","A",3.6,7.88,0,0.08,"N",12,19956
36,37.4,"MORTGAGE",2,"PERSONAL","B",6.25,6,0,0.17,"N",14,19957
40,37.44,"MORTGAGE",3,"PERSONAL","B",10,11.14,0,0.27,"N",11,19958
46,54.25,"RENT",3,"PERSONAL","B",3.6,10,0,0.07,"N",14,19959
45,37.5,"MORTGAGE",1,"DEBTCONSOLIDATION","B",5,11.49,0,0.13,"N",16,19960
39,60,"RENT",1,"PERSONAL","A",3.6,5.99,0,0.06,"N",11,19961
38,37.5,"OTHER",0,"EDUCATION","C",12,13.47,1,0.32,"Y",16,19962
36,37.5,"MORTGAGE",6,"VENTURE","A",10,9.32,0,0.27,"N",12,19963
37,68.48,"RENT",2,"HOMEIMPROVEMENT","C",3.6,15.23,0,0.05,"Y",15,19964
36,74,"RENT",10,"EDUCATION","D",3.6,15.62,1,0.05,"Y",12,19965
41,31,"RENT",5,"MEDICAL","E",3.7,16.32,1,0.12,"N",17,19966
42,38,"MORTGAGE",9,"MEDICAL","A",6.5,11.11,0,0.17,"N",14,19967
46,140,"RENT",12,"VENTURE","B",3.725,11.11,0,0.03,"N",17,19968
37,21.6,"RENT",4,"DEBTCONSOLIDATION","D",3.8,11.11,1,0.18,"Y",13,19969
50,36.996,"RENT",6,"DEBTCONSOLIDATION","C",3.8,12.53,0,0.1,"N",15,19970
39,60,"RENT",3,"HOMEIMPROVEMENT","B",3.8,10.37,0,0.06,"N",14,19971
36,54,"RENT",14,"PERSONAL","C",3.8,11.11,1,0.07,"N",15,19972
42,32,"MORTGAGE",0,"PERSONAL","B",10,10.59,1,0.31,"N",12,19973
36,85,"RENT",3,"MEDICAL","A",3.825,5.42,0,0.04,"N",15,19974
40,13.273,"RENT",3,"DEBTCONSOLIDATION","B",3.85,9.99,1,0.29,"N",12,19975
37,78,"RENT",0,"VENTURE","A",3.9,11.11,0,0.05,"N",16,19976
37,12.36,"RENT",3,"EDUCATION","B",4,9.99,1,0.32,"N",13,19977
38,17.6,"RENT",0,"PERSONAL","E",4,16,1,0.23,"N",11,19978
45,19.2,"RENT",1,"VENTURE","B",4,10,1,0.21,"N",15,19979
50,19.2,"RENT",2,"EDUCATION","F",4,11.11,1,0.21,"N",12,19980
37,20.8,"RENT",3,"VENTURE","F",4,19.41,0,0.19,"N",16,19981
41,21.6,"RENT",2,"MEDICAL","A",4,7.51,0,0.19,"N",14,19982
37,22,"RENT",2,"MEDICAL","B",4,10,0,0.18,"N",17,19983
38,22,"RENT",2,"VENTURE","C",4,12.68,0,0.18,"Y",12,19984
41,24,"RENT",2,"DEBTCONSOLIDATION","D",4,16.07,1,0.17,"N",14,19985
36,38.208,"MORTGAGE",2,"VENTURE","D",1.5,11.11,0,0.04,"Y",15,19986
45,38.268,"MORTGAGE",14,"PERSONAL","B",8.4,12.18,0,0.22,"N",11,19987
42,26.28,"RENT",2,"DEBTCONSOLIDATION","B",4,9.99,0,0.15,"N",17,19988
37,38.4,"MORTGAGE",4,"VENTURE","A",7,7.9,0,0.18,"N",13,19989
36,27.6,"RENT",1,"MEDICAL","B",4,11.86,0,0.14,"N",12,19990
44,38.4,"MORTGAGE",4,"PERSONAL","A",6.825,8.9,0,0.18,"N",12,19991
40,28.8,"RENT",2,"MEDICAL","B",4,10.74,0,0.14,"N",15,19992
37,29.536,"RENT",2,"MEDICAL","B",4,11.89,0,0.14,"N",17,19993
37,38.4,"MORTGAGE",1,"DEBTCONSOLIDATION","A",2.4,6.99,0,0.06,"N",17,19994
36,30,"RENT",7,"EDUCATION","B",4,10.74,0,0.13,"N",12,19995
36,38.4,"OWN",5,"PERSONAL","A",10,6.17,0,0.26,"N",13,19996
45,31.2,"RENT",11,"PERSONAL","D",4,14.96,0,0.13,"Y",17,19997
44,38.4,"MORTGAGE",9,"HOMEIMPROVEMENT","A",2.5,11.11,0,0.07,"N",17,19998
44,32.004,"RENT",4,"EDUCATION","C",4,14.35,0,0.12,"N",13,19999
39,38.5,"MORTGAGE",7,"MEDICAL","C",3.5,13.98,0,0.09,"Y",17,20000
45,34.8,"RENT",6,"MEDICAL","C",4,13.49,0,0.11,"N",15,20001
36,30,"RENT",0,"VENTURE","E",4,17.99,1,0.13,"N",15,20002
44,36,"RENT",6,"VENTURE","D",4,15.2,0,0.11,"N",12,20003
43,39,"MORTGAGE",12,"VENTURE","B",8,9.99,0,0.21,"N",16,20004
36,39,"MORTGAGE",8,"VENTURE","A",7,5.79,0,0.18,"N",17,20005
36,33,"RENT",2,"PERSONAL","B",4,11.11,1,0.12,"N",17,20006
43,39.996,"RENT",1,"PERSONAL","B",4,10.99,0,0.1,"N",11,20007
39,33.996,"RENT",6,"MEDICAL","D",4,11.11,1,0.12,"N",13,20008
38,40,"RENT",5,"MEDICAL","B",4,11.49,0,0.1,"N",12,20009
47,39,"MORTGAGE",5,"EDUCATION","A",5.6,8.59,0,0.14,"N",11,20010
37,35,"RENT",5,"MEDICAL","A",4,9.32,1,0.11,"N",16,20011
46,33.099,"MORTGAGE",2,"MEDICAL","E",12,11.11,1,0.36,"N",14,20012
41,42,"RENT",0,"VENTURE","C",4,13.43,0,0.1,"N",14,20013
37,39.48,"OWN",4,"VENTURE","A",8,8.49,0,0.2,"N",13,20014
41,43,"RENT",2,"MEDICAL","C",4,13.23,0,0.09,"N",16,20015
36,43,"RENT",6,"DEBTCONSOLIDATION","C",4,13.92,0,0.09,"Y",14,20016
40,39.5,"OWN",0,"PERSONAL","A",10,7.29,0,0.25,"N",11,20017
36,39.52,"OWN",14,"VENTURE","A",5,5.79,0,0.13,"N",16,20018
37,49,"RENT",0,"MEDICAL","B",4,9.25,0,0.08,"N",13,20019
37,39.6,"MORTGAGE",17,"HOMEIMPROVEMENT","A",6,11.11,0,0.15,"N",17,20020
37,39.7,"MORTGAGE",4,"HOMEIMPROVEMENT","C",15,13.23,0,0.38,"Y",11,20021
38,50,"RENT",5,"VENTURE","A",4,7.88,0,0.08,"N",12,20022
48,50.004,"RENT",8,"EDUCATION","A",4,7.68,0,0.08,"N",11,20023
38,45,"RENT",1,"EDUCATION","B",4,11.49,1,0.09,"N",15,20024
40,51,"RENT",1,"MEDICAL","B",4,11.12,0,0.08,"N",14,20025
42,39.996,"MORTGAGE",2,"HOMEIMPROVEMENT","A",2.5,5.42,0,0.06,"N",12,20026
45,55,"RENT",1,"PERSONAL","A",4,6.03,0,0.07,"N",12,20027
41,39.996,"MORTGAGE",8,"VENTURE","D",1.2,15.21,0,0.03,"N",16,20028
37,61.26,"RENT",6,"VENTURE","C",4,14.82,0,0.07,"Y",12,20029
37,63,"RENT",0,"HOMEIMPROVEMENT","B",4,11.11,0,0.06,"N",13,20030
36,73,"RENT",3,"PERSONAL","B",4,11.12,0,0.05,"N",16,20031
37,40,"MORTGAGE",13,"VENTURE","A",17.5,7.9,0,0.44,"N",12,20032
41,75,"RENT",15,"PERSONAL","D",4,16.29,0,0.05,"Y",12,20033
49,86.4,"RENT",0,"MEDICAL","C",4,11.11,0,0.05,"N",17,20034
36,76,"RENT",2,"DEBTCONSOLIDATION","E",4,17.39,1,0.05,"N",13,20035
44,40,"MORTGAGE",8,"VENTURE","A",8,6.62,0,0.2,"N",13,20036
40,28.8,"RENT",3,"PERSONAL","C",4.2,14.72,1,0.15,"Y",16,20037
39,40,"OWN",4,"HOMEIMPROVEMENT","A",15,5.42,0,0.38,"N",13,20038
46,50,"RENT",0,"MEDICAL","B",4.35,10.99,0,0.09,"N",15,20039
38,40,"OWN",6,"MEDICAL","A",9,7.49,0,0.23,"N",16,20040
38,34,"MORTGAGE",14,"VENTURE","D",8,15.62,1,0.24,"N",11,20041
36,40,"OWN",4,"VENTURE","B",14,10.99,0,0.35,"N",16,20042
37,40,"MORTGAGE",2,"MEDICAL","B",16,10.99,0,0.4,"N",15,20043
36,20.004,"RENT",1,"VENTURE","B",4.375,10.74,0,0.22,"N",17,20044
38,24,"RENT",0,"HOMEIMPROVEMENT","D",4.4,14.09,1,0.18,"N",14,20045
36,40,"MORTGAGE",16,"EDUCATION","D",4,18.07,0,0.1,"Y",14,20046
36,40,"MORTGAGE",2,"EDUCATION","A",6,11.11,0,0.15,"N",15,20047
36,40,"MORTGAGE",8,"EDUCATION","A",6,8.49,0,0.15,"N",17,20048
37,40,"OWN",16,"HOMEIMPROVEMENT","B",5,11.11,0,0.13,"N",12,20049
38,40,"MORTGAGE",5,"MEDICAL","A",10,5.99,0,0.25,"N",17,20050
39,40,"OWN",4,"VENTURE","B",1,10.37,0,0.03,"N",16,20051
45,32,"RENT",4,"PERSONAL","A",4.5,7.51,0,0.14,"N",12,20052
46,35.004,"RENT",0,"PERSONAL","C",4.5,12.68,0,0.13,"N",13,20053
46,40,"MORTGAGE",8,"EDUCATION","A",12,6.91,0,0.3,"N",11,20054
44,35,"RENT",3,"DEBTCONSOLIDATION","D",4.5,14.59,1,0.13,"Y",11,20055
38,42,"RENT",2,"MEDICAL","A",4.5,6.62,0,0.11,"N",11,20056
41,40,"MORTGAGE",5,"MEDICAL","B",1.5,10.36,0,0.04,"N",16,20057
37,45.6,"RENT",2,"DEBTCONSOLIDATION","B",4.5,11.86,0,0.1,"N",16,20058
43,50,"RENT",0,"PERSONAL","B",4.5,10.74,0,0.09,"N",16,20059
36,40,"OWN",2,"PERSONAL","A",5,7.88,0,0.13,"N",12,20060
39,52,"RENT",2,"VENTURE","B",4.5,11.99,0,0.09,"N",11,20061
40,53,"RENT",4,"MEDICAL","A",4.5,6.03,0,0.08,"N",16,20062
38,65,"RENT",4,"HOMEIMPROVEMENT","C",4.5,13.43,0,0.07,"N",12,20063
43,67,"RENT",0,"MEDICAL","A",4.5,5.42,0,0.07,"N",13,20064
39,84.998,"RENT",5,"PERSONAL","B",4.5,10.99,0,0.05,"N",14,20065
39,110,"RENT",5,"HOMEIMPROVEMENT","C",4.5,13.49,0,0.04,"N",11,20066
50,35.88,"RENT",0,"MEDICAL","C",4.6,12.23,0,0.13,"Y",13,20067
38,42,"RENT",0,"DEBTCONSOLIDATION","B",4.6,11.11,0,0.11,"N",16,20068
41,45.84,"RENT",5,"PERSONAL","B",4.6,10.99,0,0.1,"N",16,20069
50,40,"OWN",4,"HOMEIMPROVEMENT","A",8,7.88,0,0.2,"N",14,20070
47,40,"MORTGAGE",0,"PERSONAL","A",6,7.74,0,0.15,"N",11,20071
43,40,"MORTGAGE",3,"MEDICAL","B",18,11.83,0,0.45,"N",15,20072
38,47.004,"RENT",2,"MEDICAL","C",4.775,11.11,0,0.1,"N",13,20073
36,14.004,"RENT",0,"MEDICAL","D",4.8,15.28,1,0.34,"N",15,20074
38,40,"MORTGAGE",4,"PERSONAL","B",4,12.21,0,0.1,"N",13,20075
39,24,"RENT",0,"DEBTCONSOLIDATION","A",4.8,7.49,0,0.2,"N",16,20076
37,30.96,"RENT",5,"VENTURE","B",4.8,11.49,0,0.16,"N",16,20077
36,40,"OWN",0,"PERSONAL","A",5,8,0,0.13,"N",16,20078
38,33.6,"RENT",0,"VENTURE","A",4.8,8.49,0,0.14,"N",11,20079
40,40.008,"OWN",20,"PERSONAL","B",12,11.71,0,0.3,"N",15,20080
38,40.246,"MORTGAGE",7,"HOMEIMPROVEMENT","A",12,8.9,0,0.3,"N",15,20081
37,36,"RENT",2,"PERSONAL","B",4.8,10.75,0,0.13,"N",14,20082
38,40.32,"MORTGAGE",4,"EDUCATION","D",15,16.07,0,0.37,"N",14,20083
36,40,"RENT",0,"VENTURE","B",4.8,11.11,0,0.12,"N",15,20084
46,40.452,"OWN",4,"EDUCATION","B",4,11.71,0,0.1,"N",17,20085
36,40.5,"MORTGAGE",5,"VENTURE","A",7.475,5.42,0,0.18,"N",13,20086
37,40.8,"OWN",4,"PERSONAL","B",2.875,11.99,0,0.07,"N",14,20087
37,40.8,"OWN",0,"VENTURE","C",4,13.49,0,0.1,"Y",14,20088
36,40.8,"MORTGAGE",7,"HOMEIMPROVEMENT","D",7.2,16.32,0,0.18,"Y",11,20089
42,40.8,"MORTGAGE",5,"DEBTCONSOLIDATION","A",10.4,7.51,0,0.25,"N",14,20090
39,40.8,"OWN",0,"HOMEIMPROVEMENT","A",3.5,8.59,0,0.09,"N",14,20091
37,55,"RENT",0,"VENTURE","A",4.8,8.9,0,0.09,"N",13,20092
46,60,"RENT",5,"MEDICAL","B",4.8,12.12,0,0.08,"N",16,20093
39,56,"RENT",0,"DEBTCONSOLIDATION","E",4.8,16.7,1,0.09,"Y",12,20094
39,64,"RENT",9,"DEBTCONSOLIDATION","C",4.8,12.73,0,0.07,"N",16,20095
37,59,"RENT",2,"EDUCATION","D",4.8,14.54,1,0.08,"Y",14,20096
42,41,"MORTGAGE",17,"EDUCATION","B",10,10.99,0,0.24,"N",12,20097
36,41,"MORTGAGE",6,"DEBTCONSOLIDATION","B",6.25,10.62,0,0.15,"N",17,20098
49,80,"RENT",0,"HOMEIMPROVEMENT","A",4.8,7.88,0,0.06,"N",15,20099
48,92,"RENT",1,"PERSONAL","A",4.8,7.88,0,0.05,"N",17,20100
43,41,"MORTGAGE",7,"MEDICAL","C",6,13.22,0,0.15,"Y",16,20101
40,41,"MORTGAGE",2,"HOMEIMPROVEMENT","C",6,12.53,0,0.15,"N",11,20102
45,107.473,"RENT",0,"MEDICAL","C",4.8,12.23,0,0.04,"Y",11,20103
41,41.004,"MORTGAGE",4,"MEDICAL","B",10,11.99,0,0.24,"N",14,20104
37,95,"RENT",3,"MEDICAL","A",10,7.88,0,0.11,"N",13,20105
39,83.4,"RENT",2,"EDUCATION","E",10,16.4,1,0.12,"Y",14,20106
38,96,"RENT",18,"HOMEIMPROVEMENT","F",10,19.04,0,0.1,"N",14,20107
42,100,"RENT",3,"VENTURE","D",10,13.55,0,0.1,"Y",13,20108
38,112,"RENT",2,"VENTURE","B",10,11.26,0,0.09,"N",15,20109
37,103,"RENT",1,"EDUCATION","D",10,15.62,1,0.1,"Y",12,20110
49,115,"RENT",16,"PERSONAL","B",10,10.37,0,0.09,"N",17,20111
37,117,"RENT",10,"EDUCATION","A",10,7.66,0,0.09,"N",11,20112
49,41.869,"MORTGAGE",8,"EDUCATION","A",8,7.14,0,0.19,"N",15,20113
36,120,"RENT",2,"HOMEIMPROVEMENT","B",10,11.49,0,0.08,"N",14,20114
38,120,"RENT",3,"DEBTCONSOLIDATION","C",10,10.28,0,0.08,"Y",12,20115
41,121.2,"RENT",1,"VENTURE","A",10,6.03,0,0.08,"N",13,20116
47,126,"RENT",1,"MEDICAL","A",10,6.91,0,0.08,"N",17,20117
37,135,"RENT",1,"VENTURE","A",10,7.74,0,0.07,"N",13,20118
47,140,"RENT",4,"VENTURE","C",10,11.11,0,0.07,"Y",13,20119
42,42,"OWN",4,"VENTURE","A",12,6.03,0,0.29,"N",15,20120
49,42,"MORTGAGE",12,"MEDICAL","A",3,8.9,0,0.07,"N",15,20121
40,73,"RENT",2,"VENTURE","D",9.975,16.29,1,0.14,"Y",16,20122
36,24.168,"RENT",2,"MEDICAL","C",9.925,13.06,1,0.41,"N",13,20123
36,55.2,"RENT",3,"MEDICAL","D",9.9,14.84,1,0.18,"Y",13,20124
43,42,"MORTGAGE",0,"MEDICAL","A",7.775,5.99,0,0.19,"N",16,20125
38,42,"OWN",2,"EDUCATION","B",5.6,9.99,0,0.13,"N",14,20126
36,42,"MORTGAGE",2,"VENTURE","B",6,10.59,0,0.14,"N",13,20127
37,42,"MORTGAGE",0,"MEDICAL","C",3,15.23,0,0.07,"Y",11,20128
39,67,"RENT",4,"EDUCATION","D",9.8,16.29,0,0.15,"Y",14,20129
37,42,"MORTGAGE",9,"EDUCATION","C",4.5,12.99,0,0.11,"N",12,20130
36,42,"OWN",2,"MEDICAL","C",2,15.62,0,0.05,"Y",13,20131
37,70,"RENT",3,"EDUCATION","B",4.9,12.18,0,0.07,"N",15,20132
39,55,"RENT",1,"DEBTCONSOLIDATION","B",4.975,12.21,0,0.09,"N",11,20133
40,28,"RENT",2,"VENTURE","C",5,12.99,0,0.18,"Y",13,20134
47,28.5,"RENT",2,"EDUCATION","A",5,5.42,0,0.18,"N",15,20135
38,42,"MORTGAGE",5,"PERSONAL","B",4,10.74,0,0.1,"N",12,20136
38,30,"RENT",5,"VENTURE","C",5,13.61,0,0.17,"Y",11,20137
44,30,"RENT",6,"VENTURE","C",5,13.98,0,0.17,"N",11,20138
36,30,"RENT",1,"DEBTCONSOLIDATION","B",5,11.14,0,0.17,"N",17,20139
44,42,"MORTGAGE",4,"MEDICAL","A",13.2,6.17,0,0.31,"N",14,20140
50,30,"RENT",8,"VENTURE","C",5,12.84,0,0.17,"Y",15,20141
43,42,"MORTGAGE",3,"VENTURE","B",20,11.11,0,0.48,"N",13,20142
41,32,"RENT",0,"MEDICAL","C",5,13.98,0,0.16,"N",15,20143
39,32,"RENT",0,"VENTURE","A",5,9.32,0,0.16,"N",12,20144
36,32.004,"RENT",3,"VENTURE","B",5,10.62,0,0.16,"N",15,20145
39,42,"OWN",5,"PERSONAL","B",8,10.38,0,0.19,"N",17,20146
50,42,"MORTGAGE",3,"HOMEIMPROVEMENT","D",10,14.84,0,0.24,"Y",13,20147
50,34,"RENT",2,"VENTURE","A",5,5.79,0,0.15,"N",12,20148
41,34.8,"RENT",4,"DEBTCONSOLIDATION","B",5,11.99,0,0.14,"N",14,20149
36,42,"MORTGAGE",16,"HOMEIMPROVEMENT","C",12,11.11,0,0.29,"N",15,20150
49,42,"MORTGAGE",15,"EDUCATION","B",16.75,10.99,0,0.4,"N",12,20151
42,29,"RENT",1,"PERSONAL","D",5,16.49,1,0.17,"Y",13,20152
38,35,"RENT",6,"PERSONAL","B",5,9.99,0,0.14,"N",14,20153
36,42,"MORTGAGE",11,"PERSONAL","B",7.8,12.53,0,0.19,"N",13,20154
36,29,"RENT",0,"MEDICAL","E",5,16.45,1,0.17,"N",13,20155
38,35,"RENT",5,"VENTURE","D",5,15.37,0,0.14,"Y",14,20156
37,35.028,"RENT",3,"MEDICAL","C",5,13.47,0,0.14,"Y",17,20157
40,35.827,"RENT",13,"MEDICAL","B",5,10.75,0,0.14,"N",16,20158
39,36,"RENT",3,"MEDICAL","A",5,11.11,0,0.14,"N",16,20159
50,36,"RENT",0,"VENTURE","B",5,10.37,0,0.14,"N",16,20160
39,37,"RENT",6,"PERSONAL","A",5,11.11,0,0.14,"N",17,20161
38,37.2,"RENT",1,"DEBTCONSOLIDATION","B",5,9.99,0,0.13,"N",11,20162
45,42.32,"MORTGAGE",6,"VENTURE","C",7.475,13.49,0,0.18,"Y",15,20163
41,39,"RENT",0,"VENTURE","B",5,11.11,0,0.13,"N",15,20164
38,39.5,"RENT",4,"MEDICAL","C",5,13.22,0,0.13,"N",14,20165
39,34,"RENT",3,"PERSONAL","A",5,8.49,1,0.15,"N",15,20166
42,40,"RENT",0,"MEDICAL","A",5,6.17,0,0.13,"N",12,20167
36,40,"RENT",6,"MEDICAL","C",5,12.61,0,0.13,"N",13,20168
45,34,"RENT",1,"EDUCATION","A",5,11.11,1,0.15,"N",11,20169
37,40,"RENT",8,"VENTURE","B",5,12.18,0,0.13,"N",12,20170
40,42.996,"MORTGAGE",5,"VENTURE","C",8.4,13.49,0,0.2,"Y",12,20171
40,42.996,"OWN",15,"MEDICAL","D",15,16,0,0.35,"Y",16,20172
48,41.5,"RENT",3,"MEDICAL","A",5,7.29,0,0.12,"N",16,20173
41,42,"RENT",2,"VENTURE","A",5,7.49,0,0.12,"N",15,20174
38,43,"MORTGAGE",3,"DEBTCONSOLIDATION","A",8.25,7.51,0,0.19,"N",12,20175
45,43,"MORTGAGE",6,"VENTURE","C",3.6,13.49,0,0.08,"N",15,20176
36,37,"MORTGAGE",5,"MEDICAL","E",3,18.39,1,0.08,"Y",15,20177
39,37.2,"RENT",1,"EDUCATION","C",5,15.62,1,0.13,"N",15,20178
43,43,"MORTGAGE",5,"MEDICAL","B",15,8.88,0,0.35,"N",12,20179
38,45,"RENT",1,"MEDICAL","C",5,12.68,0,0.11,"Y",13,20180
38,43,"OWN",5,"VENTURE","A",10,7.51,0,0.23,"N",12,20181
38,39,"RENT",1,"EDUCATION","E",5,17.74,1,0.13,"N",17,20182
